city,target,week,value,source,metric
Toronto,rsv,2025-09-21,0.0082133841834729,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2025-09-28,0.448171264724705,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2025-10-05,0.848782799857324,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2025-10-12,1.57985476506526,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2025-10-19,0.967806723163138,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2025-10-26,0.979611768933946,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2025-11-02,1.41674280740775,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2025-11-09,0.726737418375204,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2025-11-16,1.25577094149269,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2025-11-23,0.680104824329502,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2025-11-30,2.3714696520805,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2025-12-07,3.15912092245284,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2025-12-14,3.27503816702634,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2025-12-21,5.33748622828533,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-01-04,6.68482198153156,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-01-11,6.01521176084121,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-01-18,26.4256332244646,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-01-25,4.99532793279466,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-02-01,3.69152937756808,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-02-08,6.40290322539819,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-02-15,10.2217530660109,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-02-22,6.5324829643783,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-03-01,8.64404228372933,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-03-08,7.17808293588657,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-03-15,4.03845380217297,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-03-22,6.14230429521454,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-03-29,4.16870312130642,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-04-05,3.04657519446911,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-04-12,4.28408329691351,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-04-19,1.59789796372084,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-04-26,1.44054888201336,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-05-03,1.28140763687561,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-05-10,1.34018503058654,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-05-17,0.438209944716732,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-05-24,0.768795685658282,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-05-31,0.223855017721902,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-06-07,0.292595484734943,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-06-14,0.157218186916443,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-06-21,0.292276226068894,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-06-28,0.332303855842106,Canada (health-infobase; PMMoV-normalized index),pmmov_index
Toronto,rsv,2026-07-05,0.180346115827333,Canada (health-infobase; PMMoV-normalized index),pmmov_index
